Main ID,Incident Date,Incident Year,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,lat,long
2021.MMP00284,2021-04-22,2021,April,,2,2,,,2,,Drowning,33.740667,13.626167
2021.MMP00284,2021-04-22,2021,April,0,128,128,,7,123,,Drowning,33.740667,13.626167
2021.MMP00285,2021-04-14,2021,April,1,,1,,,1,,Drowning,35.87318906,-5.342716102
2021.MMP00286,2021-04-20,2021,April,4,5,9,3,1,,1,Drowning,35.93540838,0.074290332
2021.MMP00289,2021-05-02,2021,May,11,,11,12,,,,Drowning,32.79270254,12.67244146
2021.MMP00290,2021-04-11,2021,April,1,,1,,,,,Drowning,32.88479727,13.15337754
2021.MMP00291,2021-04-17,2021,April,1,,1,,,,,Drowning,32.817824,12.450931
2021.MMP00296,2021-05-03,2021,May,1,,1,,,1,,Drowning,32.79270254,12.67244146
2021.MMP00297,2021-04-28,2021,April,1,,1,,1,,,Drowning,33.23136296,11.490224
"2021.MMP00298,2021-04-29,2021,April,1,,1,20,,1,,""Harsh environmental conditions / lack of adequate shelter, food, water"",35.78275109,-5.92968834"
2021.MMP00299,2021-05-02,2021,May,1,,1,,,,,Drowning,36.99851907,7.210512443
2021.MMP00323,2021-05-09,2021,May,1,,1,,,1,,Drowning,32.79305271,12.72579484
2021.MMP00325,2021-05-09,2021,May,7,15,22,40,2,4,1,Drowning,32.90649949,13.70553396
2021.MMP00327,2021-05-10,2021,May,1,25,26,42,,1,,Drowning,32.79371255,14.58251016
2021.MMP00328,2021-05-10,2021,May,2,,2,,,2,,Drowning,32.94136633,12.07871599
2021.MMP00331,2021-05-12,2021,May,1,,1,,,1,,Drowning,32.79270254,12.67244146
2021.MMP00334,2021-05-13,2021,May,,17,17,2,,,,Drowning,33.5987042,11.10679088
2021.MMP00335,2021-05-17,2021,May,1,,1,,,1,,Drowning,35.87186947,-5.343137653
2021.MMP00336,2021-05-17,2021,May,,57,57,33,,,,Drowning,34.15134555,11.75184166
2021.MMP00339,2021-05-19,2021,May,1,,1,,,1,,Drowning,35.76885,-1.17275
2021.MMP00340,2021-05-19,2021,May,3,17,20,2,2,1,1,Drowning,33.72837934,-7.889767254
2021.MMP00341,2021-05-25,2021,May,1,,1,,,1,,Drowning,35.7961508,-5.907919411
2021.MMP00342,2021-05-17,2021,May,1,,1,,,1,,Drowning,32.817824,12.450931
2021.MMP00343,2021-05-21,2021,May,2,,2,,,2,,Drowning,32.79305271,12.72579484
2021.MMP00344,2021-05-22,2021,May,1,,1,,,1,,Drowning,32.94136633,12.07871599
2021.MMP00345,2021-05-22,2021,May,1,,1,,,1,,Drowning,32.79305271,12.72579484
2021.MMP00346,2021-05-23,2021,May,1,,1,,,,1,Drowning,32.99993552,11.98125712
2021.MMP00347,2021-05-24,2021,May,2,,2,,,,2,Drowning,32.99993552,11.98125712
2021.MMP00362,2021-05-25,2021,May,2,,2,,1,1,,Drowning,33.7649018,11.02566832
2021.MMP00363,2021-05-26,2021,May,4,,4,,1,2,1,Drowning,33.7649018,11.02566832
2021.MMP00364,2021-05-27,2021,May,1,,1,,,1,,Drowning,33.7649018,11.02566832
2021.MMP00365,2021-06-01,2021,June,2,23,25,70,,,,Drowning,34.15134555,11.75184166
2021.MMP00366,2021-05-22,2021,May,1,,1,,,1,,Accidental death,35.88058358,-5.34191965
2021.MMP00367,2021-05-20,2021,May,1,,1,,,1,1,Drowning,35.87298041,-5.342553685
2021.MMP00368,2021-05-07,2021,May,1,,1,,,,,Drowning,32.94011015,12.08667864
2021.MMP00369,2021-06-02,2021,June,,2,2,70,,2,,Drowning,33.13320662,11.98298927
2021.MMP00370,2021-05-29,2021,May,,1,1,10,,,,Drowning,35.75996332,-5.93752017
2021.MMP00377,2021-06-04,2021,June,1,,1,,,1,,Drowning,32.817824,12.450931
2021.MMP00378,2021-06-06,2021,June,1,,1,,,1,,Drowning,32.817824,12.450931
2021.MMP00388,2021-06-13,2021,June,1,1,2,9,,,,Drowning,36.9389761,11.10181266
2021.MMP00395,2021-06-13,2021,June,2,,2,,,2,,Drowning,32.99993552,11.98125712
2021.MMP00396,2021-06-14,2021,June,,3,3,,,3,,Drowning,33.04659627,12.55254212
2021.MMP00397,2021-06-15,2021,June,1,,1,,,1,,Drowning,32.817824,12.450931
2021.MMP00398,2021-06-19,2021,June,1,,1,,,1,,Drowning,32.817824,12.450931
2021.MMP00417,2021-06-15,2021,June,1,,1,,,1,,Drowning,35.87049967,-5.338425807
2021.MMP00427,2021-02-03,2021,February,2,,2,,,,2,Drowning,32.53289729,15.07522178
2021.MMP00428,2021-02-10,2021,February,1,,1,,,,,Drowning,32.75483468,13.71666686
2021.MMP00433,2021-05-15,2021,May,1,,1,,1,,,Drowning,33.33194008,11.16826633
2021.MMP00434,2021-05-15,2021,May,1,,1,,,1,,Drowning,33.76538163,11.02563647
2021.MMP00435,2021-06-27,2021,June,2,,2,102,,,,Drowning,33.8134549,11.03207887
2021.MMP00436,2021-01-25,2021,January,1,,1,,,1,,Drowning,36.69594666,27.67600565
2021.MMP00449,2021-06-30,2021,June,7,9,16,,7,0,0,Drowning,35.42625723,12.60431809
2021.MMP00450,2021-03-28,2021,March,1,,1,,,1,,Drowning,36.317706,0.635233
2021.MMP00451,2021-04-08,2021,April,3,2,5,8,,4,,Drowning,36.02829422,0.055382178
2021.MMP00454,2021-07-01,2021,July,5,,5,,,,,Drowning,34.88019519,10.67235167
2021.MMP00454,2021-07-04,2021,July,3,,3,,1,2,,Drowning,34.79575492,10.85210783
2021.MMP00454,2021-06-30,2021,June,3,,3,13,,,,Drowning,34.88019519,10.67235167
2021.MMP00455,2021-07-03,2021,July,,3,3,19,,,,Drowning,35.08259488,10.99725328
2021.MMP00456,2021-06-24,2021,June,1,,1,,,1,,Drowning,32.817824,12.450931
2021.MMP00457,2021-06-26,2021,June,1,,1,,,1,,Drowning,32.94011015,12.08667864
2021.MMP00459,2021-04-04,2021,April,,8,8,,,,,Drowning,37.0120503,8.353369971
2021.MMP00460,2021-05-23,2021,May,,11,11,,,11,,Drowning,38.61598542,2.302087261
2021.MMP00462,2021-06-28,2021,June,10,12,22,3,,,,Drowning,34.87695,11.15669
2021.MMP00463,2021-07-03,2021,July,1,,1,,,1,,Drowning,35.733824,-0.85511
2021.MMP00464,2021-07-07,2021,July,4,4,8,1,,,,Drowning,36.55367,1.123668
2021.MMP00524,2021-07-02,2021,July,2,,2,,1,,1,Drowning,32.79305271,12.72579484
2021.MMP00525,2021-07-02,2021,July,6,,6,,,6,,Drowning,32.94011015,12.08667864
2021.MMP00526,2021-07-02,2021,July,8,,8,,2,6,,Drowning,32.79305271,12.72579484
2021.MMP00527,2021-07-02,2021,July,4,,4,,,4,,Drowning,32.79305271,12.72579484
2021.MMP00528,2021-07-04,2021,July,7,,7,,,7,,Drowning,32.79305271,12.72579484
2021.MMP00529,2021-07-04,2021,July,6,,6,,1,5,,Drowning,32.79305271,12.72579484
2021.MMP00530,2021-07-05,2021,July,2,,2,,,2,,Drowning,32.94011015,12.08667864
2021.MMP00556,2021-07-21,2021,July,17,1,18,50,,,,Drowning,33.51423538,11.12653239
2021.MMP00557,2021-07-03,2021,July,,12,12,,,,,Drowning,35.25755668,-3.909738195
2021.MMP00558,2021-07-03,2021,July,,2,2,,,,,Drowning,33.51423538,11.12653239
2021.MMP00558,2021-07-03,2021,July,,37,37,85,,,1,Drowning,33.51423538,11.12653239
2021.MMP00559,2021-06-30,2021,June,10,,10,16,,,,Drowning,34.71990251,10.79592473
2021.MMP00560,2021-07-03,2021,July,14,,14,12,,,,Drowning,34.71990251,10.79592473
2021.MMP00561,2021-07-04,2021,July,4,,4,46,,,,Drowning,34.71990251,10.79592473
2021.MMP00562,2021-07-04,2021,July,13,8,21,,,,,Drowning,34.71990251,10.79592473
2021.MMP00563,2021-07-05,2021,July,21,,21,50,,,,Drowning,34.71990251,10.79592473
2021.MMP00564,2021-07-10,2021,July,8,,8,43,,,,Drowning,34.71990251,10.79592473
"2021.MMP00566,2021-07-14,2021,July,3,,3,78,,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",34.74008415,13.08897064"
2021.MMP00568,2021-07-22,2021,July,,5,5,37,,,,Drowning,34.86631825,27.1632598
2021.MMP00568,2021-07-22,2021,July,,3,3,,1,2,1,Drowning,34.86631825,27.1632598
2021.MMP00570,2021-07-26,2021,July,,4,4,,,,,Drowning,32.66494504,14.27642337
2021.MMP00570,2021-07-26,2021,July,,53,53,18,20,37,2,Drowning,32.66494504,14.27642337
2021.MMP00573,2021-07-24,2021,July,,2,2,15,,,,Drowning,35.34293052,11.34521001
2021.MMP00574,2021-07-28,2021,July,3,,3,,,,,Drowning,35.23541224,11.15850388
2021.MMP00575,2021-07-28,2021,July,5,,5,,,,,Drowning,35.342159,11.18454915
2021.MMP00580,2021-07-30,2021,July,,3,3,10,2,,1,Drowning,38.72745572,26.2952878
2021.MMP00619,2021-08-02,2021,August,12,,12,23,2,8,2,Drowning,35.0280963,11.00838643
2021.MMP00622,2021-07-03,2021,July,1,,1,,,1,,Mixed or unknown,39.4519,-0.09907
2021.MMP00623,2021-07-24,2021,July,1,,1,,,1,,Mixed or unknown,35.90097,-5.29781
2021.MMP00624,2021-07-21,2021,July,1,,1,,,1,,Mixed or unknown,35.87601,-5.33416
2021.MMP00625,2021-07-23,2021,July,1,,1,,,1,,Mixed or unknown,35.87667,-5.33532
2021.MMP00635,2021-06-11,2021,June,,1,1,,,1,,Drowning,34.29823043,11.45701073
2021.MMP00657,2021-02-07,2021,February,,2,2,32,,,,Drowning,33.01514348,12.60631099
2021.MMP00658,2021-07-31,2021,July,,1,1,90,,,,Drowning,33.01514348,12.60631099
2021.MMP00659,2021-02-04,2021,February,2,,2,,,,,Drowning,33.01514348,12.60631099
2021.MMP00660,2021-02-10,2021,February,4,,4,,,,,Drowning,32.75483468,13.71666686
2021.MMP00661,2021-02-18,2021,February,1,,1,,,,,Drowning,33.01514348,12.60631099
2021.MMP00662,2021-07-06,2021,July,1,,1,,,,,Drowning,32.796617,12.752589
2021.MMP00663,2021-07-17,2021,July,1,,1,,,,,Drowning,32.83925342,13.00863512
2021.MMP00664,2021-07-23,2021,July,1,,1,,,,,Drowning,32.88184699,13.10811084
2021.MMP00665,2021-07-29,2021,July,1,,1,,,,,Drowning,32.66494504,14.27642337
2021.MMP00682,2021-08-23,2021,August,,2,2,,,2,,Drowning,33.42943388,12.06490843
2021.MMP00682,2021-08-23,2021,August,1,12,13,48,,13,1,Drowning,33.42943388,12.06490843
2021.MMP00682,2021-08-23,2021,August,,2,2,,1,1,1,Drowning,33.42943388,12.06490843
2021.MMP00683,2021-08-23,2021,August,1,,1,,,1,,Drowning,32.75483468,13.71666686
2021.MMP00684,2021-08-21,2021,August,1,,1,22,,1,,Drowning,37.99539709,12.32134935
2021.MMP00685,2021-08-07,2021,August,8,,8,,,,,Drowning,32.85868201,12.2449859
2021.MMP00697,2021-07-11,2021,July,12,,12,20,,,,Drowning,32.85868201,12.2449859
2021.MMP00698,2021-07-11,2021,July,3,,3,,,3,,Drowning,32.85868201,12.2449859
2021.MMP00698,2021-07-11,2021,July,2,,2,,,2,,Drowning,32.85868201,12.2449859
2021.MMP00700,2021-08-23,2021,August,2,,2,,,2,,Drowning,32.85868201,12.2449859
2021.MMP00708,2021-08-25,2021,August,1,,1,,,1,,Drowning,32.85868201,12.2449859
2021.MMP00709,2021-08-25,2021,August,1,,1,,,1,,Drowning,32.75483468,13.71666686
2021.MMP00711,2021-07-01,2021,July,2,9,11,,,2,,Drowning,36.6131885,2.189831228
2021.MMP00712,2021-08-01,2021,August,2,,2,,,2,,Drowning,36.64611797,2.208953218
2021.MMP00713,2021-08-06,2021,August,1,,1,,,1,,Drowning,36.6019598,2.159484877
2021.MMP00714,2021-08-12,2021,August,1,,1,,,1,,Drowning,36.61983828,2.230056864
2021.MMP00715,2021-08-12,2021,August,2,10,12,5,,2,,Drowning,36.6131885,2.189831228
2021.MMP00716,2021-08-25,2021,August,7,,7,,,7,,Drowning,32.85868201,12.2449859
2021.MMP00717,2021-08-26,2021,August,4,,4,,,4,,Drowning,32.817824,12.450931
2021.MMP00718,2021-08-26,2021,August,12,,12,45,,,,Drowning,33.42943388,12.06490843
2021.MMP00719,2021-08-27,2021,August,,4,4,20,1,3,,Drowning,33.99768329,12.64107702
2021.MMP00720,2021-08-27,2021,August,1,,1,,,,,Drowning,32.79304584,12.60424023
2021.MMP00721,2021-08-13,2021,August,,3,3,8,,3,,Drowning,35.96702242,0.071543749
2021.MMP00725,2021-08-25,2021,August,1,,1,,,,,Drowning,35.78508672,-5.348679289
2021.MMP00726,2021-08-27,2021,August,1,,1,,,1,,Drowning,35.81506138,5.351325781
2021.MMP00726,2021-08-27,2021,August,1,,1,,,1,,Drowning,35.915393,-5.314667
2021.MMP00728,2021-08-25,2021,August,1,,1,,,1,,Drowning,35.876253,-5.32524
2021.MMP00730,2021-06-06,2021,June,1,,1,,,1,1,Drowning,35.23669182,-3.92228062
2021.MMP00734,2021-06-30,2021,June,3,14,17,,,,,Drowning,36.03409952,0.023477819
2021.MMP00735,2021-08-13,2021,August,,10,10,6,,,,Drowning,36.77001041,3.469499215
2021.MMP00738,2021-07-27,2021,July,1,,1,,,1,,Mixed or unknown,36.46086089,0.602893465
2021.MMP00741,2021-09-02,2021,September,1,,1,1,,1,,Drowning,35.870894,-5.342543
2021.MMP00747,2021-08-13,2021,August,,2,2,17,,2,,Drowning,35.23338838,11.19573032
2021.MMP00748,2021-09-08,2021,September,1,,1,,,1,,Drowning,32.92244735,12.43632908
2021.MMP00753,2021-08-11,2021,August,1,,1,,,1,,Drowning,35.30057238,-2.94178006
2021.MMP00754,2021-09-02,2021,September,1,,1,,,1,,Drowning,35.88328026,0.30553089
2021.MMP00755,2021-09-08,2021,September,2,,2,20,2,,,Drowning,34.7719507,11.0345329
2021.MMP00758,2021-08-14,2021,August,1,,1,,1,,,Drowning,36.7025268,10.95407552
2021.MMP00759,2021-09-14,2021,September,2,6,8,12,,2,,Drowning,34.69520695,10.76090543
2021.MMP00795,2021-09-20,2021,September,1,,1,105,1,,,Drowning,33.18878453,12.23894118
2021.MMP00796,2021-09-17,2021,September,1,13,14,1,,1,,Drowning,36.82881526,3.620209155
2021.MMP00797,2021-09-19,2021,September,1,,1,,,1,,Drowning,36.95349419,-1.898563152
2021.MMP00797,2021-09-20,2021,September,2,,2,,1,1,1,Drowning,37.20507909,-1.809776859
2021.MMP00797,2021-09-20,2021,September,1,,1,,,1,,Drowning,37.17897533,-1.820605746
2021.MMP00797,2021-09-21,2021,September,1,,1,,1,,,Drowning,37.10111108,-1.845793503
2021.MMP00797,2021-09-21,2021,September,1,,1,,1,,,Drowning,37.0805528,-1.849939099
2021.MMP00797,2021-09-21,2021,September,1,,1,,,1,,Drowning,37.02786727,-1.878227918
2021.MMP00797,2021-09-21,2021,September,1,,1,,,1,,Drowning,37.00289911,-1.889138032
2021.MMP00801,2021-09-13,2021,September,1,,1,1,,1,,Accidental death,37.00136043,-1.889019232
2021.MMP00808,2021-09-14,2021,September,1,1,2,1,1,,,Drowning,37.8681166,27.25702288
2021.MMP00811,2021-10-02,2021,October,1,38,39,43,1,,,Drowning,32.8108283,12.6303472
2021.MMP00811,2021-10-02,2021,October,3,-1,2,,2,1,1,Drowning,32.8108283,12.6303472
2021.MMP00813,2021-10-01,2021,October,3,,3,17,,,1,Drowning,33.72014304,10.99854839
2021.MMP00814,2021-10-01,2021,October,1,,1,,,1,,Drowning,32.79680229,12.5727577
2021.MMP00821,2021-10-04,2021,October,1,2,3,14,,,,Drowning,39.16748918,2.928229486
2021.MMP00858,2021-10-11,2021,October,6,,6,,,6,,Drowning,33.72408,12.292263
2021.MMP00858,2021-10-11,2021,October,9,,9,94,,9,,Drowning,33.72408,12.292263
2021.MMP00860,2021-10-02,2021,October,1,,1,,,,,Drowning,35.91312057,-5.35552497
2021.MMP00872,2021-10-11,2021,October,1,,1,,,1,,Violence,32.389909,23.366392
2021.MMP00878,2021-10-15,2021,October,1,,1,,,1,,Drowning,35.2345951,-3.987640788
2021.MMP00879,2021-10-16,2021,October,4,,4,13,,,,Drowning,37.02470175,3.095693662
2021.MMP00881,2021-10-17,2021,October,,12,12,2,1,11,,Drowning,36.94485888,-1.763043028
2021.MMP00882,2021-10-14,2021,October,8,17,25,3,1,1,1,Drowning,36.19749249,-6.551422936
2021.MMP00887,2021-10-17,2021,October,5,18,23,7,,2,2,Drowning,35.19796725,11.26021325
2021.MMP00903,2021-08-08,2021,August,12,,12,,,,,Drowning,35.15349237,11.05134475
2021.MMP00904,2021-08-08,2021,August,1,,1,,,,,Drowning,35.04212355,11.02420093
2021.MMP00905,2021-08-08,2021,August,1,,1,,,,,Drowning,35.52488725,11.04311776
2021.MMP00906,2021-08-09,2021,August,5,,5,,3,,2,Drowning,35.52488725,11.04311776
2021.MMP00907,2021-08-09,2021,August,3,,3,,,,,Drowning,35.08361366,11.0237088
2021.MMP00912,2021-10-23,2021,October,1,,1,,,1,,Drowning,35.26093563,-3.927007978
2021.MMP00917,2021-10-26,2021,October,4,1,5,22,4,,3,Drowning,38.298699,26.161462
2021.MMP00918,2021-10-22,2021,October,,1,1,68,1,,,Drowning,33.08469,12.494278
2021.MMP01057,2021-11-08,2021,November,1,,1,,,1,,Drowning,32.796608,12.563574
2021.MMP0158,2021-11-05,2021,November,2,1,3,7,,2,,Drowning,36.977796,27.401169
2021.MMP0161,2021-11-11,2021,November,4,3,7,3,2,1,,Drowning,33.83200111,-7.121090617
2021.MMP0175,2021-11-16,2021,November,1,,1,,,1,,Vehicle accident / death linked to hazardous transport,33.15417064,12.19497854
2021.MMP0175,2021-11-16,2021,November,4,,4,99,,4,3,Vehicle accident / death linked to hazardous transport,33.15417064,12.19497854
2021.MMP0175,2021-11-16,2021,November,5,,5,,,5,2,Vehicle accident / death linked to hazardous transport,33.15417064,12.19497854
2021.MMP0178,2021-11-11,2021,November,1,,1,9,1,,,Drowning,37.34119197,27.27852704
2021.MMP0182,2021-11-17,2021,November,12,65,77,15,,6,,Drowning,33.20428471,11.59477116
2021.MMP0187,2021-11-21,2021,November,1,,1,60,,1,,Drowning,34.79151467,23.42076936
2021.MMP0191,2021-11-19,2021,November,1,,1,,,1,,Drowning,35.88883629,-5.293346017
2021.MMP0214,2021-08-11,2021,August,1,,1,,,1,,Drowning,35.899317,-5.334479
2021.MMP0215,2021-11-27,2021,November,2,,2,,,2,1,Drowning,35.890415,-5.277057
2021.MMP0216,2021-10-23,2021,October,1,,1,,,1,,Drowning,35.886698,-5.292415
2021.MMP0218,2021-12-03,2021,December,2,,2,3,1,1,,Drowning,36.935425,27.362576
2021.MMP0223,2021-12-01,2021,December,1,,1,,1,,,Drowning,37.24998723,9.376958137
2021.MMP0224,2021-12-04,2021,December,1,,1,,,1,,Drowning,37.26686035,9.463464329
"2021.MMP0259,2021-11-19,2021,November,1,,1,,,1,,""Harsh environmental conditions / lack of adequate shelter, food, water"",36.55576376,31.99029783"
2021.MMP0268,2021-12-15,2021,December,1,11,12,78,,,1,Drowning,33.31768127,11.62858845
2021.MMP0268,2021-12-15,2021,December,,2,2,,,,,Drowning,33.31768127,11.62858845
2021.MMP0268,2021-12-15,2021,December,,6,6,,1,,,Drowning,33.31768127,11.62858845
2021.MMP0270,2021-12-13,2021,December,1,,1,,,1,,Drowning,35.88900369,-5.294182054
2021.MMP0275,2021-12-16,2021,December,3,3,6,10,,2,1,Drowning,33.92652965,10.86596099
2021.MMP0278,2021-12-17,2021,December,4,2,6,,,6,,Drowning,32.92694,12.55682
2021.MMP0278,2021-12-17,2021,December,4,92,96,8,15,79,,Drowning,32.92694,12.55682
2021.MMP0279,2021-12-18,2021,December,61,,61,210,,,,Drowning,32.87826278,12.4675193
2021.MMP0280,2021-12-16,2021,December,,2,2,,,2,,Drowning,35.28499617,12.5961634
2021.MMP0280,2021-12-16,2021,December,1,,1,25,1,,,Drowning,35.28499617,12.5961634
2021.MMP0284,2021-12-06,2021,December,3,,3,,,,,Drowning,35.28445362,-3.014215991
2021.MMP0285,2021-12-14,2021,December,1,,1,,,1,,Drowning,35.17991902,-2.914645109
2021.MMP0290,2021-12-21,2021,December,4,31,35,13,,1,1,Drowning,36.59486502,24.96125227
2021.MMP0290,2021-12-21,2021,December,1,1,2,,1,1,3,Drowning,36.59486502,24.96125227
2021.MMP0301,2021-12-21,2021,December,3,4,7,8,,3,,Drowning,36.08663895,-0.315090086
2021.MMP0303,2021-12-24,2021,December,11,,11,88,9,2,,Drowning,36.27736933,23.09420429
2021.MMP0304,2021-12-25,2021,December,19,6,25,63,4,12,3,Drowning,37.09629177,25.13723325
2021.MMP0305,2021-12-25,2021,December,1,14,15,22,,23,,Drowning,33.01479981,12.54897854
2021.MMP0306,2021-12-25,2021,December,21,10,31,4,3,17,1,Drowning,33.01479981,12.54897854
2021.MMP0307,2021-12-23,2021,December,2,3,5,5,,2,,Drowning,33.01479981,12.54897854
2021.MMP0309,2021-05-20,2021,May,1,5,6,1,,1,1,Drowning,33.01479981,12.54897854
2021.MMP0310,2021-08-27,2021,August,,2,2,,,2,,Drowning,33.01479981,12.54897854
2021.MMP0311,2021-11-30,2021,November,,5,5,,,5,5,Drowning,33.01479981,12.54897854
2021.MMP0312,2021-12-12,2021,December,1,,1,,,1,,Drowning,33.01479981,12.54897854
2021.MMP0313,2021-12-14,2021,December,1,,1,,,1,,Drowning,33.01479981,12.54897854
2021.MMP0314,2021-10-29,2021,October,,14,14,,,,1,Drowning,33.01479981,12.54897854
2021.MMP0315,2021-12-06,2021,December,1,,1,,,1,,Drowning,33.01479981,12.54897854
2021.MMP0316,2021-12-09,2021,December,1,,1,,,,,Mixed or unknown,33.01479981,12.54897854
2021.MMP0317,2021-12-28,2021,December,2,,2,,,2,,Drowning,33.01479981,12.54897854
2021.MMP0318,2021-12-30,2021,December,1,,1,,1,,,Drowning,33.01479981,12.54897854
2021.MMP0319,2021-12-30,2021,December,1,,1,,,,,Drowning,33.01479981,12.54897854
2021.MMP0320,2021-12-31,2021,December,2,,2,,,2,,Drowning,33.01479981,12.54897854
2021.MMP0321,2021-12-31,2021,December,1,,1,,,1,,Drowning,33.01479981,12.54897854
2021.MMP0324,2021-12-21,2021,December,1,,1,,,1,,Drowning,33.01479981,12.54897854
2021.MMP0336,2021-12-31,2021,December,3,3,6,6,,,,Drowning,33.01479981,12.54897854
2021.MMP0344,2021-12-02,2021,December,2,,2,27,,2,1,Drowning,33.01479981,12.54897854
2021.MMP0345,2021-12-28,2021,December,2,,2,24,2,,,Drowning,33.01479981,12.54897854
2021.MMP0347,2021-09-20,2021,September,2,,2,,,,,Drowning,33.01479981,12.54897854
2022.MMP00001,2022-01-02,2022,January,1,,1,,,,1,Drowning,36.71614878,5.552716421
2022.MMP00002,2022-01-03,2022,January,3,8,11,3,,,,Drowning,36.97321267,6.599006494
2022.MMP00004,2022-01-03,2022,January,3,14,17,16,1,,1,Drowning,36.523849,-2.117221
2022.MMP00008,2022-01-11,2022,January,1,,1,,1,,,Drowning,36.5918492,2.548609412
2022.MMP00009,2022-01-12,2022,January,1,,1,,,1,,Drowning,36.56840211,2.020841623
2022.MMP00021,2022-01-17,2022,January,2,,2,,,2,,Mixed or unknown,36.583558,-4.533957
2022.MMP00022,2022-01-10,2022,January,1,,1,,,,,Drowning,32.719825,20.947388
2022.MMP00023,2022-01-18,2022,January,1,,1,9,,1,,Drowning,36.972379,-1.78863
2022.MMP00024,2022-01-19,2022,January,,1,1,,,,,Drowning,33.535533,13.618488
2022.MMP00027,2022-01-20,2022,January,4,7,11,21,,1,1,Drowning,34.73743832,11.14155354
2022.MMP00028,2022-01-21,2022,January,3,,3,36,,3,,Drowning,32.78779605,12.67827792
2022.MMP00028,2022-01-21,2022,January,1,,1,,,1,,Drowning,32.78779605,12.67827792
2022.MMP00038,2022-01-21,2022,January,,9,9,100,,,,Drowning,32.79818694,12.72527
2022.MMP00039,2022-01-23,2022,January,1,,1,,,,,Drowning,32.91014649,13.24481929
2022.MMP00041,2022-01-03,2022,January,1,,1,,,,,Drowning,33.19129295,11.49095792
"2022.MMP00043,2022-01-24,2022,January,7,,7,280,,7,,""Harsh environmental conditions / lack of adequate shelter, food, water"",35.49863529,12.57071102"
2022.MMP00046,2022-01-23,2022,January,1,,1,,1,,,Drowning,36.7158189,-4.411426992
2022.MMP00047,2022-01-24,2022,January,1,,1,,1,,,Drowning,36.74901036,-3.868632603
2022.MMP00048,2022-01-16,2022,January,1,,1,,1,,,Drowning,36.48472671,-4.746799679
2022.MMP00049,2022-01-27,2022,January,6,30,36,34,,,,Drowning,33.78381033,11.4102882
